order_id,user_id,order_date,product_id,qty,unit_price,total_amount,status
O00253,U0951,2025-09-08,P0639,1,4673.84,44714.05,PLACED
O00253,U0951,2025-09-08,P0297,2,3018.44,44714.05,PLACED
O00253,U0951,2025-09-08,P0395,2,2347.76,44714.05,CANCELLED
O00254,U0725,2025-09-01,P0972,4,3580.92,24874.08,SHIPPED
O00254,U0725,2025-09-01,P0741,3,3516.8,24874.08,SHIPPED
O00255,U0607,2025-09-03,P0856,2,1184.47,22748.79,CANCELLED
O00255,U0607,2025-09-03,P0954,1,4676.62,22748.79,SHIPPED
O00255,U0607,2025-09-03,P0490,2,3192.17,22748.79,CANCELLED
O00255,U0607,2025-09-03,P0134,4,1833.53,22748.79,SHIPPED
O00255,U0607,2025-09-03,P0651,1,1984.77,22748.79,SHIPPED
O00256,U0511,2025-09-05,P0004,4,3142.0,12568.0,PLACED
O00257,U0007,2025-09-13,P0745,1,3855.54,24690.0,PLACED
O00257,U0007,2025-09-13,P0978,4,801.86,24690.0,PLACED
O00257,U0007,2025-09-13,P0377,2,1798.71,24690.0,PLACED
O00257,U0007,2025-09-13,P0357,4,3507.4,24690.0,SHIPPED
O00258,U0904,2025-08-27,P0238,4,714.77,18009.94,PLACED
O00258,U0904,2025-08-27,P0021,1,3569.46,18009.94,CANCELLED
O00258,U0904,2025-08-27,P0132,2,3257.72,18009.94,SHIPPED
O00258,U0904,2025-08-27,P0048,4,1266.49,18009.94,CANCELLED
O00259,U0608,2025-08-28,P0407,1,3252.18,20998.4,CANCELLED
O00259,U0608,2025-08-28,P0018,2,2984.87,20998.4,PLACED
O00259,U0608,2025-08-28,P0381,1,668.1,20998.4,PLACED
O00259,U0608,2025-08-28,P0601,2,4622.53,20998.4,CANCELLED
O00259,U0608,2025-08-28,P0520,4,465.83,20998.4,PLACED
O00260,U0713,2025-09-02,P0609,5,2804.53,19321.81,PLACED
O00260,U0713,2025-09-02,P0201,1,3157.74,19321.81,CANCELLED
O00260,U0713,2025-09-02,P0369,1,2141.42,19321.81,SHIPPED
O00261,U0299,2025-08-19,P0664,5,3006.03,32959.83,SHIPPED
O00261,U0299,2025-08-19,P0844,5,1078.82,32959.83,CANCELLED
O00261,U0299,2025-08-19,P0851,5,1653.05,32959.83,SHIPPED
O00261,U0299,2025-08-19,P0485,1,4270.33,32959.83,CANCELLED
O00262,U0246,2025-09-10,P0628,1,1595.09,16937.23,PLACED
O00262,U0246,2025-09-10,P0171,3,4004.36,16937.23,PLACED
O00262,U0246,2025-09-10,P0927,2,572.79,16937.23,SHIPPED
O00262,U0246,2025-09-10,P0555,1,2019.42,16937.23,CANCELLED
O00262,U0246,2025-09-10,P0655,2,82.03,16937.23,SHIPPED
O00263,U0904,2025-08-19,P0630,2,799.89,34545.89,PLACED
O00263,U0904,2025-08-19,P0397,4,4886.8,34545.89,CANCELLED
O00263,U0904,2025-08-19,P0755,2,1927.73,34545.89,PLACED
O00263,U0904,2025-08-19,P0037,3,3181.15,34545.89,CANCELLED
O00264,U0949,2025-09-15,P0822,4,2066.1,27111.04,PLACED
O00264,U0949,2025-09-15,P0353,5,1985.29,27111.04,SHIPPED
O00264,U0949,2025-09-15,P0856,1,1184.47,27111.04,CANCELLED
O00264,U0949,2025-09-15,P0547,2,3469.42,27111.04,PLACED
O00264,U0949,2025-09-15,P0706,2,398.44,27111.04,SHIPPED
O00265,U0742,2025-09-01,P0503,4,1704.1,26982.17,PLACED
O00265,U0742,2025-09-01,P0569,5,929.29,26982.17,SHIPPED
O00265,U0742,2025-09-01,P0832,4,3879.83,26982.17,SHIPPED
O00266,U0170,2025-09-07,P0085,4,237.21,11530.97,PLACED
O00266,U0170,2025-09-07,P0005,1,4548.39,11530.97,CANCELLED
O00266,U0170,2025-09-07,P0162,2,1590.94,11530.97,CANCELLED
O00266,U0170,2025-09-07,P0487,2,1425.93,11530.97,SHIPPED
O00267,U0722,2025-09-18,P0254,2,3288.15,38801.98,PLACED
O00267,U0722,2025-09-18,P0712,5,4723.88,38801.98,PLACED
O00267,U0722,2025-09-18,P0894,2,4303.14,38801.98,CANCELLED
O00268,U0514,2025-09-14,P0322,4,31.69,126.76,SHIPPED
O00269,U0315,2025-08-23,P0667,5,3814.12,40044.68,SHIPPED
O00269,U0315,2025-08-23,P0978,1,801.86,40044.68,CANCELLED
O00269,U0315,2025-08-23,P0208,4,565.46,40044.68,PLACED
O00269,U0315,2025-08-23,P0931,2,4423.14,40044.68,CANCELLED
O00269,U0315,2025-08-23,P0130,5,1812.82,40044.68,SHIPPED
O00270,U0042,2025-09-12,P0320,1,864.37,12245.38,CANCELLED
O00270,U0042,2025-09-12,P0115,5,177.16,12245.38,SHIPPED
O00270,U0042,2025-09-12,P0130,4,1812.82,12245.38,CANCELLED
O00270,U0042,2025-09-12,P0989,1,3243.93,12245.38,CANCELLED
O00271,U0521,2025-09-03,P0326,2,525.7,10228.17,SHIPPED
O00271,U0521,2025-09-03,P0328,1,4952.95,10228.17,SHIPPED
O00271,U0521,2025-09-03,P0634,1,4223.82,10228.17,PLACED
O00272,U0797,2025-09-11,P0682,1,3223.02,20302.95,CANCELLED
O00272,U0797,2025-09-11,P0761,1,1190.01,20302.95,SHIPPED
O00272,U0797,2025-09-11,P0789,1,4007.52,20302.95,SHIPPED
O00272,U0797,2025-09-11,P0128,3,3960.8,20302.95,CANCELLED
O00273,U0478,2025-08-29,P0176,1,3539.85,3539.85,PLACED
O00274,U0017,2025-09-17,P0563,5,1942.16,9710.8,SHIPPED
O00275,U0024,2025-09-18,P0892,5,1378.39,21558.27,PLACED
O00275,U0024,2025-09-18,P0851,1,1653.05,21558.27,SHIPPED
O00275,U0024,2025-09-18,P0737,1,714.52,21558.27,CANCELLED
O00275,U0024,2025-09-18,P0950,2,3656.81,21558.27,PLACED
O00275,U0024,2025-09-18,P0379,1,4985.13,21558.27,CANCELLED
O00276,U0179,2025-09-15,P0498,3,3800.07,22138.53,SHIPPED
O00276,U0179,2025-09-15,P0777,4,2684.58,22138.53,PLACED
O00277,U0682,2025-09-08,P0670,2,676.64,22346.08,SHIPPED
O00277,U0682,2025-09-08,P0369,3,2141.42,22346.08,CANCELLED
O00277,U0682,2025-09-08,P0587,1,1366.74,22346.08,CANCELLED
O00277,U0682,2025-09-08,P0312,5,2640.36,22346.08,PLACED
O00278,U0415,2025-08-27,P0091,1,4728.34,53314.96,PLACED
O00278,U0415,2025-08-27,P0078,5,3882.64,53314.96,SHIPPED
O00278,U0415,2025-08-27,P0915,3,4719.54,53314.96,PLACED
O00278,U0415,2025-08-27,P0870,4,3753.7,53314.96,CANCELLED
O00279,U0038,2025-09-01,P0371,5,4874.6,63328.54,PLACED
O00279,U0038,2025-09-01,P0158,4,1607.1,63328.54,SHIPPED
O00279,U0038,2025-09-01,P0259,5,3748.1,63328.54,CANCELLED
O00279,U0038,2025-09-01,P0662,3,3895.23,63328.54,SHIPPED
O00279,U0038,2025-09-01,P0196,5,420.19,63328.54,PLACED
O00280,U0179,2025-08-24,P0270,1,3186.77,3186.77,SHIPPED
O00281,U0529,2025-09-06,P0604,5,3857.64,39648.8,PLACED
O00281,U0529,2025-09-06,P0832,4,3879.83,39648.8,SHIPPED
O00281,U0529,2025-09-06,P0182,2,2420.64,39648.8,CANCELLED
O00282,U0962,2025-09-13,P0796,5,1035.13,5175.65,CANCELLED
O00283,U0082,2025-09-04,P0848,4,2989.03,23112.24,PLACED
O00283,U0082,2025-09-04,P0332,2,1179.63,23112.24,PLACED
O00283,U0082,2025-09-04,P0767,1,1612.62,23112.24,PLACED
O00283,U0082,2025-09-04,P0812,2,3592.12,23112.24,CANCELLED
O00284,U0652,2025-08-28,P0823,2,2099.4,16832.07,SHIPPED
O00284,U0652,2025-08-28,P0512,3,4211.09,16832.07,SHIPPED
O00285,U0233,2025-08-30,P0192,2,78.2,156.4,PLACED
O00286,U0989,2025-08-22,P0984,3,3933.71,47410.86,PLACED
O00286,U0989,2025-08-22,P0120,5,3696.04,47410.86,PLACED
O00286,U0989,2025-08-22,P0720,1,1790.74,47410.86,SHIPPED
O00286,U0989,2025-08-22,P0905,3,4226.34,47410.86,SHIPPED
O00286,U0989,2025-08-22,P0912,3,886.59,47410.86,CANCELLED
O00287,U0418,2025-08-21,P0944,3,3228.84,22183.74,SHIPPED
O00287,U0418,2025-08-21,P0599,3,4165.74,22183.74,CANCELLED
O00288,U0048,2025-09-10,P0747,5,204.84,26916.69,SHIPPED
O00288,U0048,2025-09-10,P0814,5,4866.01,26916.69,CANCELLED
O00288,U0048,2025-09-10,P0115,5,177.16,26916.69,SHIPPED
O00288,U0048,2025-09-10,P0670,1,676.64,26916.69,PLACED
O00289,U0587,2025-09-15,P0154,3,4496.62,13489.86,CANCELLED
O00290,U0255,2025-08-29,P0869,1,4716.46,33655.56,CANCELLED
O00290,U0255,2025-08-29,P0020,3,3669.97,33655.56,SHIPPED
O00290,U0255,2025-08-29,P0076,2,754.76,33655.56,PLACED
O00290,U0255,2025-08-29,P0645,1,158.77,33655.56,PLACED
O00290,U0255,2025-08-29,P0407,5,3252.18,33655.56,CANCELLED
O00291,U0731,2025-08-23,P0399,3,4950.14,27114.25,PLACED
O00291,U0731,2025-08-23,P0513,1,3464.55,27114.25,PLACED
O00291,U0731,2025-08-23,P0659,2,4399.64,27114.25,CANCELLED
O00292,U0326,2025-09-06,P0491,1,3151.99,17339.23,SHIPPED
O00292,U0326,2025-09-06,P0043,3,4222.73,17339.23,PLACED
O00292,U0326,2025-09-06,P0631,1,1519.05,17339.23,SHIPPED
O00293,U0026,2025-09-02,P0261,5,4349.37,21746.85,CANCELLED
O00294,U0928,2025-09-10,P0878,3,3841.93,17216.5,SHIPPED
O00294,U0928,2025-09-10,P0078,1,3882.64,17216.5,CANCELLED
O00294,U0928,2025-09-10,P0286,3,602.69,17216.5,CANCELLED
O00295,U0750,2025-08-21,P0702,4,2492.81,36383.58,PLACED
O00295,U0750,2025-08-21,P0493,1,626.3,36383.58,PLACED
O00295,U0750,2025-08-21,P0089,5,2319.33,36383.58,SHIPPED
O00295,U0750,2025-08-21,P0884,2,4497.64,36383.58,CANCELLED
O00295,U0750,2025-08-21,P0687,3,1731.37,36383.58,PLACED
O00296,U0281,2025-08-19,P0320,2,864.37,45521.54,SHIPPED
O00296,U0281,2025-08-19,P0545,5,4677.1,45521.54,CANCELLED
O00296,U0281,2025-08-19,P0027,4,1004.2,45521.54,CANCELLED
O00296,U0281,2025-08-19,P0786,4,1494.51,45521.54,CANCELLED
O00296,U0281,2025-08-19,P0981,3,3470.82,45521.54,SHIPPED
O00297,U0075,2025-09-06,P0577,1,3183.04,9805.53,PLACED
O00297,U0075,2025-09-06,P0056,1,806.39,9805.53,CANCELLED
O00297,U0075,2025-09-06,P0771,5,716.64,9805.53,SHIPPED
O00297,U0075,2025-09-06,P0404,1,2232.9,9805.53,PLACED
O00298,U0832,2025-08-21,P0629,4,4470.76,37247.61,SHIPPED
O00298,U0832,2025-08-21,P0871,4,2193.8,37247.61,CANCELLED
O00298,U0832,2025-08-21,P0203,3,190.29,37247.61,PLACED
O00298,U0832,2025-08-21,P0016,2,2601.19,37247.61,CANCELLED
O00298,U0832,2025-08-21,P0896,4,1204.03,37247.61,SHIPPED
O00299,U0328,2025-08-22,P0842,1,2825.68,8822.98,SHIPPED
O00299,U0328,2025-08-22,P0787,5,1199.46,8822.98,SHIPPED
O00300,U0810,2025-08-21,P0394,1,655.92,17326.92,CANCELLED
O00300,U0810,2025-08-21,P0025,4,4167.75,17326.92,PLACED
O00301,U0292,2025-09-17,P0757,3,1282.22,17400.75,SHIPPED
O00301,U0292,2025-09-17,P0920,1,2486.25,17400.75,PLACED
O00301,U0292,2025-09-17,P0346,3,3689.28,17400.75,CANCELLED
O00302,U0589,2025-09-14,P0566,3,1078.77,7655.53,PLACED
O00302,U0589,2025-09-14,P0362,1,3569.41,7655.53,CANCELLED
O00302,U0589,2025-09-14,P0223,1,849.81,7655.53,PLACED
O00303,U0362,2025-08-29,P0562,4,259.4,2785.44,PLACED
O00303,U0362,2025-08-29,P0788,4,436.96,2785.44,SHIPPED
O00304,U0921,2025-09-16,P0385,4,4435.57,42222.06,SHIPPED
O00304,U0921,2025-09-16,P0556,3,4392.66,42222.06,CANCELLED
O00304,U0921,2025-09-16,P0222,5,2260.36,42222.06,CANCELLED
O00305,U0441,2025-09-09,P0946,2,2380.32,4760.64,CANCELLED
O00306,U0848,2025-09-05,P0541,4,514.69,23674.51,PLACED
O00306,U0848,2025-09-05,P0434,1,4934.17,23674.51,SHIPPED
O00306,U0848,2025-09-05,P0395,3,2347.76,23674.51,SHIPPED
O00306,U0848,2025-09-05,P0782,2,4819.15,23674.51,SHIPPED
O00307,U0735,2025-08-30,P0042,3,1874.07,45526.75,SHIPPED
O00307,U0735,2025-08-30,P0696,3,4124.68,45526.75,CANCELLED
O00307,U0735,2025-08-30,P0620,2,1500.96,45526.75,PLACED
O00307,U0735,2025-08-30,P0743,4,4743.32,45526.75,SHIPPED
O00307,U0735,2025-08-30,P0100,5,1111.06,45526.75,PLACED
O00308,U0273,2025-09-01,P0580,2,1037.16,32675.83,CANCELLED
O00308,U0273,2025-09-01,P0377,4,1798.71,32675.83,PLACED
O00308,U0273,2025-09-01,P0385,5,4435.57,32675.83,PLACED
O00308,U0273,2025-09-01,P0117,1,302.0,32675.83,CANCELLED
O00308,U0273,2025-09-01,P0450,1,926.82,32675.83,SHIPPED
O00309,U0151,2025-09-02,P0970,1,529.2,29300.5,SHIPPED
O00309,U0151,2025-09-02,P0420,4,245.19,29300.5,SHIPPED
O00309,U0151,2025-09-02,P0372,5,4344.89,29300.5,SHIPPED
O00309,U0151,2025-09-02,P0714,3,2022.03,29300.5,CANCELLED
O00310,U0681,2025-08-31,P0855,2,607.11,37110.77,PLACED
O00310,U0681,2025-08-31,P0077,5,378.78,37110.77,SHIPPED
O00310,U0681,2025-08-31,P0910,5,2555.95,37110.77,CANCELLED
O00310,U0681,2025-08-31,P0165,5,4244.58,37110.77,SHIPPED
O00311,U0261,2025-09-03,P0986,4,538.16,20003.19,PLACED
O00311,U0261,2025-09-03,P0764,5,3570.11,20003.19,CANCELLED
O00312,U0633,2025-09-14,P0938,1,679.16,14477.96,PLACED
O00312,U0633,2025-09-14,P0384,4,3245.29,14477.96,CANCELLED
O00312,U0633,2025-09-14,P0307,4,204.41,14477.96,SHIPPED
O00313,U0178,2025-09-02,P0167,4,2304.14,27655.72,SHIPPED
O00313,U0178,2025-09-02,P0059,4,1526.48,27655.72,PLACED
O00313,U0178,2025-09-02,P0877,4,3083.31,27655.72,CANCELLED
O00314,U0754,2025-08-26,P0154,2,4496.62,40004.35,SHIPPED
O00314,U0754,2025-08-26,P0329,3,2053.68,40004.35,CANCELLED
O00314,U0754,2025-08-26,P0228,5,4727.17,40004.35,PLACED
O00314,U0754,2025-08-26,P0855,2,607.11,40004.35,PLACED
O00315,U0718,2025-08-21,P0223,1,849.81,14888.23,CANCELLED
O00315,U0718,2025-08-21,P0473,1,3817.53,14888.23,SHIPPED
O00315,U0718,2025-08-21,P0377,1,1798.71,14888.23,CANCELLED
O00315,U0718,2025-08-21,P0512,2,4211.09,14888.23,CANCELLED
O00316,U0025,2025-08-27,P0771,2,716.64,1433.28,SHIPPED
O00317,U0411,2025-09-03,P0129,4,2141.07,33992.91,SHIPPED
O00317,U0411,2025-09-03,P0692,3,2530.12,33992.91,PLACED
O00317,U0411,2025-09-03,P0018,5,2984.87,33992.91,SHIPPED
O00317,U0411,2025-09-03,P0301,4,728.48,33992.91,CANCELLED
O00318,U0654,2025-09-17,P0369,1,2141.42,15908.9,CANCELLED
O00318,U0654,2025-09-17,P0489,5,1140.52,15908.9,CANCELLED
O00318,U0654,2025-09-17,P0106,2,4032.44,15908.9,SHIPPED
O00319,U0988,2025-09-14,P0926,3,2235.23,12792.72,SHIPPED
O00319,U0988,2025-09-14,P0960,1,2593.34,12792.72,PLACED
O00319,U0988,2025-09-14,P0147,5,142.27,12792.72,PLACED
O00319,U0988,2025-09-14,P0669,1,2782.34,12792.72,CANCELLED
O00320,U0929,2025-09-09,P0284,3,2140.21,19451.51,PLACED
O00320,U0929,2025-09-09,P0132,4,3257.72,19451.51,CANCELLED
O00321,U0736,2025-08-20,P0421,1,1745.86,1745.86,SHIPPED
O00322,U0170,2025-09-08,P0849,4,304.95,5799.24,SHIPPED
O00322,U0170,2025-09-08,P0059,3,1526.48,5799.24,SHIPPED
O00323,U0378,2025-09-15,P0930,3,3954.59,19037.5,SHIPPED
O00323,U0378,2025-09-15,P0672,5,1128.75,19037.5,CANCELLED
O00323,U0378,2025-09-15,P0436,1,1529.98,19037.5,PLACED
O00324,U0392,2025-09-05,P0993,5,3999.97,20793.7,SHIPPED
O00324,U0392,2025-09-05,P0645,5,158.77,20793.7,CANCELLED
O00325,U0231,2025-09-05,P0438,1,3693.03,27510.4,PLACED
O00325,U0231,2025-09-05,P0735,4,2416.78,27510.4,PLACED
O00325,U0231,2025-09-05,P0707,5,2830.05,27510.4,PLACED
O00326,U0428,2025-09-14,P0767,1,1612.62,19057.94,PLACED
O00326,U0428,2025-09-14,P0937,4,1519.49,19057.94,CANCELLED
O00326,U0428,2025-09-14,P0231,4,2841.84,19057.94,SHIPPED
O00327,U0063,2025-08-28,P0774,1,1662.99,29998.73,PLACED
O00327,U0063,2025-08-28,P0158,5,1607.1,29998.73,PLACED
O00327,U0063,2025-08-28,P0308,4,4628.41,29998.73,PLACED
O00327,U0063,2025-08-28,P0507,1,1071.83,29998.73,PLACED
O00327,U0063,2025-08-28,P0238,1,714.77,29998.73,CANCELLED
O00328,U0265,2025-09-17,P0645,3,158.77,17998.38,SHIPPED
O00328,U0265,2025-09-17,P0851,5,1653.05,17998.38,SHIPPED
O00328,U0265,2025-09-17,P0308,2,4628.41,17998.38,SHIPPED
O00329,U0286,2025-08-20,P0390,4,1874.06,19574.56,CANCELLED
O00329,U0286,2025-08-20,P0841,4,3019.58,19574.56,SHIPPED
O00330,U0428,2025-08-26,P0532,1,1692.22,42487.57,CANCELLED
O00330,U0428,2025-08-26,P0881,4,2622.42,42487.57,SHIPPED
O00330,U0428,2025-08-26,P0703,2,3030.36,42487.57,CANCELLED
O00330,U0428,2025-08-26,P0519,5,4069.95,42487.57,SHIPPED
O00330,U0428,2025-08-26,P0998,4,973.8,42487.57,PLACED
O00331,U0128,2025-09-11,P0728,5,86.83,434.15,SHIPPED
O00332,U0811,2025-09-11,P0533,1,1315.14,12835.84,PLACED
O00332,U0811,2025-09-11,P0167,5,2304.14,12835.84,SHIPPED
O00333,U0849,2025-09-11,P0520,3,465.83,4122.23,PLACED
O00333,U0849,2025-09-11,P0864,1,2724.74,4122.23,SHIPPED
O00334,U0405,2025-08-24,P0047,4,4841.66,27876.74,CANCELLED
O00334,U0405,2025-08-24,P0150,3,498.79,27876.74,SHIPPED
O00334,U0405,2025-08-24,P0872,3,2337.91,27876.74,SHIPPED
O00335,U0027,2025-09-01,P0849,5,304.95,41976.95,CANCELLED
O00335,U0027,2025-09-01,P0779,3,4446.97,41976.95,SHIPPED
O00335,U0027,2025-09-01,P0835,4,4063.47,41976.95,CANCELLED
O00335,U0027,2025-09-01,P0300,1,3398.66,41976.95,PLACED
O00335,U0027,2025-09-01,P0920,3,2486.25,41976.95,PLACED
O00336,U0555,2025-09-06,P0840,5,1115.77,41961.69,SHIPPED
O00336,U0555,2025-09-06,P0506,3,3048.76,41961.69,CANCELLED
O00336,U0555,2025-09-06,P0026,5,2297.83,41961.69,PLACED
O00336,U0555,2025-09-06,P0534,5,1958.62,41961.69,PLACED
O00336,U0555,2025-09-06,P0651,3,1984.77,41961.69,SHIPPED
O00337,U0110,2025-08-19,P0934,2,2686.2,5848.28,CANCELLED
O00337,U0110,2025-08-19,P0643,4,118.97,5848.28,PLACED
O00338,U0873,2025-08-20,P0794,5,3710.14,31824.32,PLACED
O00338,U0873,2025-08-20,P0246,4,3138.21,31824.32,CANCELLED
O00338,U0873,2025-08-20,P0099,2,360.39,31824.32,PLACED
O00339,U0750,2025-08-29,P0368,4,4289.0,40097.47,SHIPPED
O00339,U0750,2025-08-29,P0900,5,2902.07,40097.47,PLACED
O00339,U0750,2025-08-29,P0493,2,626.3,40097.47,PLACED
O00339,U0750,2025-08-29,P0554,3,2392.84,40097.47,PLACED
O00340,U0496,2025-09-09,P0867,2,1406.62,21120.74,PLACED
O00340,U0496,2025-09-09,P0570,5,3661.5,21120.74,PLACED
O00341,U0648,2025-08-30,P0881,1,2622.42,16053.44,CANCELLED
O00341,U0648,2025-08-30,P0132,2,3257.72,16053.44,SHIPPED
O00341,U0648,2025-08-30,P0557,4,943.25,16053.44,CANCELLED
O00341,U0648,2025-08-30,P0338,1,3142.58,16053.44,CANCELLED
O00342,U0540,2025-08-21,P0388,1,364.98,19549.77,PLACED
O00342,U0540,2025-08-21,P0096,1,1658.45,19549.77,PLACED
O00342,U0540,2025-08-21,P0893,2,3644.39,19549.77,CANCELLED
O00342,U0540,2025-08-21,P0152,4,1444.38,19549.77,PLACED
O00342,U0540,2025-08-21,P0996,2,2230.02,19549.77,CANCELLED
O00343,U0571,2025-09-08,P0677,1,1109.32,21385.67,PLACED
O00343,U0571,2025-09-08,P0281,5,3183.62,21385.67,PLACED
O00343,U0571,2025-09-08,P0979,3,1452.75,21385.67,CANCELLED
O00344,U0215,2025-09-10,P0359,4,2673.1,52329.09,CANCELLED
O00344,U0215,2025-09-10,P0824,4,464.96,52329.09,CANCELLED
O00344,U0215,2025-09-10,P0863,5,4815.48,52329.09,CANCELLED
O00344,U0215,2025-09-10,P0133,1,1866.6,52329.09,PLACED
O00344,U0215,2025-09-10,P0901,3,4610.95,52329.09,CANCELLED
O00345,U0299,2025-08-25,P0559,3,559.1,20718.14,PLACED
O00345,U0299,2025-08-25,P0985,2,2773.53,20718.14,SHIPPED
O00345,U0299,2025-08-25,P0543,3,1642.7,20718.14,PLACED
O00345,U0299,2025-08-25,P0369,4,2141.42,20718.14,CANCELLED
O00346,U0972,2025-08-22,P0248,5,1298.58,15210.52,SHIPPED
O00346,U0972,2025-08-22,P0167,1,2304.14,15210.52,SHIPPED
O00346,U0972,2025-08-22,P0505,2,143.1,15210.52,CANCELLED
O00346,U0972,2025-08-22,P0074,2,3063.64,15210.52,PLACED
O00347,U0350,2025-09-10,P0386,1,3238.3,19181.63,SHIPPED
O00347,U0350,2025-09-10,P0875,5,1886.59,19181.63,CANCELLED
O00347,U0350,2025-09-10,P0808,4,628.47,19181.63,SHIPPED
O00347,U0350,2025-09-10,P0296,1,3996.5,19181.63,CANCELLED
O00348,U0773,2025-09-10,P0383,2,1621.95,39036.35,SHIPPED
O00348,U0773,2025-09-10,P0409,2,461.84,39036.35,PLACED
O00348,U0773,2025-09-10,P0249,1,920.97,39036.35,PLACED
O00348,U0773,2025-09-10,P0685,5,4878.7,39036.35,SHIPPED
O00348,U0773,2025-09-10,P0500,5,1910.86,39036.35,SHIPPED
O00349,U0695,2025-09-04,P0217,3,2625.34,41127.48,SHIPPED
O00349,U0695,2025-09-04,P0748,3,4737.48,41127.48,SHIPPED
O00349,U0695,2025-09-04,P0455,1,1637.37,41127.48,CANCELLED
O00349,U0695,2025-09-04,P0223,5,849.81,41127.48,SHIPPED
O00349,U0695,2025-09-04,P0254,4,3288.15,41127.48,SHIPPED
O00350,U0658,2025-08-31,P0062,4,3387.43,13549.72,SHIPPED
O00351,U0898,2025-08-22,P0621,4,1389.4,5557.6,PLACED
O00352,U0730,2025-08-30,P0515,4,2398.88,46492.24,PLACED
O00352,U0730,2025-08-30,P0765,2,4150.67,46492.24,CANCELLED
O00352,U0730,2025-08-30,P0744,5,414.87,46492.24,SHIPPED
O00352,U0730,2025-08-30,P0589,5,4984.45,46492.24,PLACED
O00352,U0730,2025-08-30,P0948,1,1598.78,46492.24,SHIPPED
O00353,U0313,2025-09-18,P0542,3,1872.28,17906.44,SHIPPED
O00353,U0313,2025-09-18,P0198,1,925.42,17906.44,CANCELLED
O00353,U0313,2025-09-18,P0214,3,3788.06,17906.44,SHIPPED
O00354,U0533,2025-08-23,P0919,3,1949.53,5848.59,SHIPPED
O00355,U0295,2025-08-29,P0101,1,1682.31,9650.69,CANCELLED
O00355,U0295,2025-08-29,P0634,1,4223.82,9650.69,SHIPPED
O00355,U0295,2025-08-29,P0542,2,1872.28,9650.69,SHIPPED
O00356,U0787,2025-08-30,P0851,2,1653.05,3383.36,PLACED
O00356,U0787,2025-08-30,P0156,2,38.63,3383.36,SHIPPED
O00357,U0763,2025-08-21,P0036,1,4417.3,31188.95,CANCELLED
O00357,U0763,2025-08-21,P0302,2,3150.25,31188.95,SHIPPED
O00357,U0763,2025-08-21,P0665,2,4089.71,31188.95,CANCELLED
O00357,U0763,2025-08-21,P0239,1,3089.33,31188.95,CANCELLED
O00357,U0763,2025-08-21,P0600,2,4601.2,31188.95,CANCELLED
O00358,U0186,2025-08-29,P0813,1,4088.64,4088.64,CANCELLED
O00359,U0532,2025-09-01,P0706,4,398.44,19904.39,PLACED
O00359,U0532,2025-09-01,P0020,3,3669.97,19904.39,PLACED
O00359,U0532,2025-09-01,P0883,4,1825.18,19904.39,PLACED
O00360,U0789,2025-09-06,P0254,3,3288.15,58127.36,CANCELLED
O00360,U0789,2025-09-06,P0891,3,2810.97,58127.36,SHIPPED
O00360,U0789,2025-09-06,P0461,4,4963.45,58127.36,PLACED
O00360,U0789,2025-09-06,P0819,1,211.04,58127.36,PLACED
O00360,U0789,2025-09-06,P0942,4,4941.29,58127.36,PLACED
O00361,U0752,2025-08-24,P0670,1,676.64,676.64,SHIPPED
O00362,U0215,2025-09-12,P0359,5,2673.1,49315.24,CANCELLED
O00362,U0215,2025-09-12,P0725,2,3344.77,49315.24,PLACED
O00362,U0215,2025-09-12,P0175,5,4793.17,49315.24,PLACED
O00362,U0215,2025-09-12,P0382,3,1655.41,49315.24,CANCELLED
O00362,U0215,2025-09-12,P0655,4,82.03,49315.24,PLACED
O00363,U0101,2025-08-29,P0882,2,3411.7,6823.4,CANCELLED
O00364,U0466,2025-09-13,P0103,1,4133.68,23610.49,SHIPPED
O00364,U0466,2025-09-13,P0879,5,3603.73,23610.49,PLACED
O00364,U0466,2025-09-13,P0852,4,364.54,23610.49,CANCELLED
O00365,U0410,2025-08-23,P0971,1,4346.33,35384.22,SHIPPED
O00365,U0410,2025-08-23,P0434,1,4934.17,35384.22,CANCELLED
O00365,U0410,2025-08-23,P0848,3,2989.03,35384.22,PLACED
O00365,U0410,2025-08-23,P0362,3,3569.41,35384.22,SHIPPED
O00365,U0410,2025-08-23,P0158,4,1607.1,35384.22,SHIPPED
O00366,U0245,2025-08-28,P0608,4,3978.04,25128.72,SHIPPED
O00366,U0245,2025-08-28,P0167,4,2304.14,25128.72,PLACED
O00367,U0040,2025-09-13,P0343,5,4625.42,45722.42,SHIPPED
O00367,U0040,2025-09-13,P0312,2,2640.36,45722.42,SHIPPED
O00367,U0040,2025-09-13,P0250,5,3462.92,45722.42,SHIPPED
O00368,U0264,2025-09-07,P0604,1,3857.64,25193.65,CANCELLED
O00368,U0264,2025-09-07,P0911,3,2309.03,25193.65,PLACED
O00368,U0264,2025-09-07,P0712,2,4723.88,25193.65,CANCELLED
O00368,U0264,2025-09-07,P0731,1,2055.66,25193.65,PLACED
O00368,U0264,2025-09-07,P0979,2,1452.75,25193.65,CANCELLED
O00369,U0981,2025-09-02,P0115,1,177.16,20264.86,PLACED
O00369,U0981,2025-09-02,P0762,2,1967.79,20264.86,CANCELLED
O00369,U0981,2025-09-02,P0745,4,3855.54,20264.86,CANCELLED
O00369,U0981,2025-09-02,P0388,2,364.98,20264.86,CANCELLED
